159.0,1,28.0,1,Poznañ Swarzêdz ul. Os. Zygmunta Iii Wazy,Zapraszamy do zapoznania siê z ofert¹ kawalerki po kapitalnym remoncie. Mieszkanie mieœci siê na parterze niskiego bloku na os III Wazy w Swarzêdzu. Sk³ada siê z przestronnego pokoju o pow. 16 5m2 otwarta kuchnia z oknem 4m2 ³azienki 3 5m2 i...,nan,nan
185.0,2,49.8,1,Poznañ Nowe Miasto ul. G³uszyna,Polecam na sprzeda¿ 2-pokojowe mieszkanie w zielonej spokojnej dzielnicy Poznania - G³uszynie. Lokal zawiera wszystkie niezale¿ne pokoje oddzieln¹ kuchniê ³azienkê . Dodatkowo do mieszkania przynale¿y balkon oraz piwnica. Mieszkanie znajduje...,2.0, drugie piêtro 
470.0,4,69.0,3,Poznañ Naramowice,Polecamy!!! Przepiêkne mieszkanie 69 m2 na 3 piêtrze w pó³nocnej czêœci Poznania. - 3 oddzielne pokoje w ka¿dym pokoju roletki w oknach na pod³ogach deski - du¿y pokój z aneksem kuchennym z pe³n¹ zabudow¹ ( p³yta indukcyjna zmywarka ...,nan,nan
259.0,2,41.6,1,Poznañ Naramowice ul. B³a¿eja,Bardzo polecam ³adne mieszkanie 2-pok. przy ul. B³a¿eja. Mieszkanie ma wielkoœæ 41 6 m2. W du¿ym pokoju 16 2 m2 oraz w sypialni 10 7 m2 na pod³odze s¹ po³o¿one panele z kolei w kuchni oko³o 6 m2 i ³azience jest terakota. W ³azience 4 m2 jest...,2.0, drugie piêtro 
272.02099999999996,2,46.7,1,Poznañ Nowe Miasto ul. Smolna 13 D,Nieruchomoœci Mieszkania Nieruchomoœci Mieszkania,2.0, drugie piêtro 
329.0,3,70.0,2,Poznañ Wilda ul. Madaliñskiego,| Kontakt w sprawie oferty: Cezary tel. 883 577 404 Polecam do sprzedania bardzo ³adne dwupoziomowe trzypokojowe mieszkanie na ul. Madalinskiego w Poznaniu. Sypialnia na górnym poziomie na dolnym dwa pokoje aneks jadalny oraz ³azienka....,3.0, trzecie
245.0,3,48.3,3,Poznañ Grunwald ul. Bu³garska,Polecam Pañstwu na sprzeda¿ bardzo ³adne i s³oneczne mieszkanie które jest œwie¿o po remoncie. Mieszkanie znajduje siê na 3 piêtrze odœwie¿onego bloku sk³ada siê z trzech pokoi z czego dwa s¹ niezale¿ne jeden przechodni. W pokojach nie ma...,3.0, trzecie
319.0,3,66.5,7,Poznañ Rataje ul. Os. Stare ¯egrze,Weychan Nieruchomoœci Beata D³ugosz tel.: 516 427 512 poleca mieszkanie na Ratajach os. Stare ¯egrze. Pow. 66 5 mkw 3 pokoje piêtro 7/11. Rozk³ad pomieszczeñ: - pokoje 22 12 i 9 mkw z najwiêkszego wyjœcie na loggiê; - oddzielna kuchnia z...,3.0, trzecie
273.0,3,79.0,14,Poznañ Rataje Malta Staro³êka Chartowo Œródk ul. Armii Krajowej,Przedmiotem sprzeda¿y jest 3- pokojowe mieszkanie po³o¿one na Ratajach na Osiedlu Armii Krajowej usytuowane na XIV piêtrze w WYSOKIM BLOKU. £¹czny metra¿ mieszkania wynosi 79m2.Uk³ad pomieszczeñ niezale¿ny. Pokoje o powierzchni 25; 12 4 i 11 6...,3.0, trzecie
209.0,2,40.0,10,Poznañ Grunwald Górczyn Ogrody £azarz Centrum ul. Kordeckiego- Niezale¿y Uk³ad Balkon!!!,BEZPIECZNA TRANSAKCJA JEDYNIE Z DOŒWIADCZONYM I LICENCJONOWANYM POŒREDNIKIEM!!! 100 % SATYSFAKCJI Z ZAKUPU!!! Polecam do zakupu mieszkanie 2 pokojowe po³o¿one na Górczynie ( ul. Kordeckiego ). Na 39 50 m2 sk³adaj¹ siê dwa ustawne pokoje osobna...,2.0, drugie piêtro 
364.0,3,65.0,1,Poznañ Grunwald/£azarz ul. Matejki Jana Matejki,Polecam na sprzeda¿ mieszkanie w nowo odrestaurowanej kamienicy w budynku oficynowym z pocz¹tku XX wieku po³o¿onej w centrum Poznania. 0% PROWIZJI DLA KUPUJ¥CEGO NA OFERTY DEWELOPERSKIE !!! mo¿liwoœæ wydzielenia dwóch lub trzech pokoi...,3.0, trzecie
219.0,1,39.0,3,Poznañ Centrum ul. Wroniecka,KAWALERKA w samym sercu POZNANIA 5min. pieszo do STAREGO RYNKU! Mieszkanie - 39 m2 po³o¿one na trzecim piêtrze. Obecnie jest to kawalerka z mo¿liwoœci¹ przerobienia na 2 pokoje. Kuchnia oddzielna z oknem. £azienka wyposa¿ona w kabinê...,nan,nan
180.0,2,38.0,2,Poznañ £azarz Górczyn Wilda ul. Klaudyny Potockiej,Polecamy na sprzeda¿ 2-pokojowe mieszkanie na £azarzu. Mieszkanie mieœci siê na 2 piêtrze niskiego bloku z ceg³y z 1964r. przy ul. Klaudyny Potockiej. Mieszkanie sk³ada siê z 2 pokoi 18m z wyjœciem na balkon ok 4m i 8m kuchni 2 5m ³azienki...,2.0, drugie piêtro 
185.0,2,38.0,4,Poznañ Grunwald,OKAZJA! Zapraszam do zapoznania siê z ofert¹ mieszkania po³o¿onego na poznañskim Grunwaldzie. Zdecydowanym atutem nieruchomoœci jest jej lokalizacji- szybka komunikacja z centrum miasta (ok. 10 minut do Ronda Kaponiera) a jednoczeœnie bliskoœæ...,2.0, drugie piêtro 
290.455,2,47.6,4,Poznañ Winogrady ul. Hawelañska,Osiedle Nowe Winogrady zbudowaliœmy w pó³nocnej czêœci Poznania w s¹siedztwie najwiêkszego w mieœcie parku Cytadela i terenów rekreacyjnych nad Wart¹. Pasjonaci historii mog¹ zwiedzaæ pobliskie stare forty z muzeami militariów. Lokalizacja...,2.0, drugie piêtro 
155.0,2,53.0,1,Poznañ Owiñska ul. Owiñœka,MO¯LIWE WSPARCIE W PROGRAMIE MDM !!! Polecam na sprzeda¿ 2 pokojowe w Owiñskach. Mieszkanie znajduje siê na pierwszym piêtrze w zabytkowym m³ynie. Teren przepiêkny. Mieszkanie po kapitalnym remoncie. Piêkna nowoczesna ³azienka 3 4 m2....,2.0, drugie piêtro 
549.0,3,81.0,3,Poznañ Winogrady ul. ¯niwna,Polecam na sprzeda¿ piêkne mieszkanie usytuowane na trzecim piêtrze mieszkania przy ulicy ¯niwnej. Apartament sk³ada siê z 3 pokoi z piêknym widokiem na oddalony o 100 m Park Cytadela. Na pod³odze w salonie parkiet z drewna jesionowego w...,3.0, trzecie
241.87900000000002,2,39.98,1,Poznañ Winogrady ul. Hawelañska,Osiedle Nowe Winogrady zbudowaliœmy w pó³nocnej czêœci Poznania w s¹siedztwie najwiêkszego w mieœcie parku Cytadela i terenów rekreacyjnych nad Wart¹. Pasjonaci historii mog¹ zwiedzaæ pobliskie stare forty z muzeami militariów. Lokalizacja...,2.0, drugie piêtro 
247.5,1,41.33,2,Poznañ Winogrady ul. ¯niwna,KUPUJ¥CY NIE P£ACI PROWIZJI Przedmiotowa nieruchomoœæ zlokalizowana jest w pó³nocnej czêœci miasta Poznania przy ulicy ¯niwnej. Bezpoœrednie s¹siedztwo nieruchomoœci stanowi¹ tereny zabudowy mieszkaniowej jednorodzinnej oraz wielorodzinnej...,nan,nan
690.0,5,138.0,1,Poznañ Centrum,APARTAMENT W CENTRUM Polecam na sprzeda¿ mieszkanie w nowym budownictwie tu¿ nad Wart¹ o powierzchni 138 mkw. Mieszkanie sk³ada siê z przestrzeni jasnego i ciep³ego pokoju dziennego z wystaw¹ wschodni¹ o powierzchni 28 mkw z wyjœciem na...,nan,nan
275.0,2,48.58,4,Poznañ Stare Miasto ul. Piaskowa,BT licencjonowany poœrednik gwarancj¹ BEZPIECZNEJ TRANSAKCJI Na sprzeda¿ mieszkanie poddaszowe o pow. u¿ytkowej 48 58 m2 (po pod³odze: 55 47 m2) zlokalizowane w zrewitalizowanej kamienicy z 1905 roku przy skrzy¿owaniu ul. Garbary / Estkowskiego....,2.0, drugie piêtro 
255.0,2,58.0,2,Poznañ ul. Rolna,Polecam do sprzeda¿y przestronne s³oneczne mieszkanie przy ul. Rolnej w budynkach powojskowych . Du¿e dwa pokoje o pow ok 18 i 20 m2 oraz spora kuchnia z du¿ym oknem ³azienka z wann¹ . Piec gazowy dwufunkcyjny firmy Junkers w ³azience....,2.0, drugie piêtro 
202.13400000000001,1,34.26,1,Poznañ Winogrady ul. Hawelañska Lechicka,0% prowizji od Kupuj¹cego! Polecam na sprzeda¿ mieszkania na nowym osiedlu w Poznaniu. Inwestycja to po³¹czenie ciekawej architektury z funkcjonalnym i przestrzennym wnêtrzem. Mieszkania od 25m2 do 126m2 z ogródkami lub balkonami/tarasami....,nan,nan
220.0,2,43.7,2,Poznañ Nowe Miasto Rataje,Na sprzeda¿ do remontu dwupokojowe mieszkanie na osiedlu Piastowskim! Budynek z 1969 roku. Mieszkanie o powierzchni 43 7m2 sk³adaj¹ce siê z: - przedpokoju 6 0 m2 - ³azienki 2 9 m2 - kuchni 4 5 m2 - pokoju 16 0 m2 - pokoju 14 3 m2 Do...,2.0, drugie piêtro 
302.42400000000004,1,31.21,3,Poznañ Stare Miasto ul. Dominikañska,Zapraszamy do zapoznania siê z now¹ inwestycj¹ firmy Jakœ-Bud! Dominikañska 9 oferuje 52 luksusowe apartamenty o powierzchni od 31 m2 do ponad 200 m2. W cenie ju¿ od 7.960 z³./m2 brutto. Ulica Dominikañska znajduje siê w samym sercu Poznania i...,nan,nan
499.0,2,59.0,5,Poznañ Centrum Stary Rynek Stare Miasto ul. Garbary Solna Wysoki Standard! Nowe! Okna,Przedmiotem sprzeda¿y jest mieszkanie 2-pokojowe w nowym apartamentowcu przy skrzy¿owaniu ulic Solna/Garbary. Mieszkanie usytuowane na V piêtrze od strony dziedziñca z fontann¹ co zapewnia ciszê i spokój. Lokal sk³ada siê z salonu po³¹czonego z...,2.0, drugie piêtro 
600.0,3,60.15,1,Poznañ Chwaliszewo ul. Tylne Chwaliszewo,Kupuj¹c z poœrednikiem - kupujesz bezpiecznie z ubezpieczeniem od odpowiedzialnoœci cywilnej od transakcji Serdecznie polecam na sprzeda¿ bardzo atrakcyjne nowoczeœnie zaaran¿owane mieszkanie zlokalizowane w samym sercu miasta. Ulica Tylne...,3.0, trzecie
239.174,2,38.89,3,Poznañ Winogrady ul. Hawelañska,Osiedle Nowe Winogrady zbudowaliœmy w pó³nocnej czêœci Poznania w s¹siedztwie najwiêkszego w mieœcie parku Cytadela i terenów rekreacyjnych nad Wart¹. Pasjonaci historii mog¹ zwiedzaæ pobliskie stare forty z muzeami militariów. Lokalizacja...,2.0, drugie piêtro 
488.341,4,77.96,7,Poznañ Winogrady ul. Hawelañska,Osiedle Nowe Winogrady zbudowaliœmy w pó³nocnej czêœci Poznania w s¹siedztwie najwiêkszego w mieœcie parku Cytadela i terenów rekreacyjnych nad Wart¹. Pasjonaci historii mog¹ zwiedzaæ pobliskie stare forty z muzeami militariów. Lokalizacja...,nan,nan
210.0,2,38.0,2,Poznañ £azarz ul. £ukaszewicza,Zapraszam do zapoznania siê z ofert¹ mieszkania 2 pokojowego zlokalizowanego na 2 piêtrze w niskim bloku przy ulicy £ukaszewicza. Na pe³en metra¿ 38 m2 sk³adaj¹ siê z 2 niezale¿ne pokoje (pow ok 12m2 12m2) kuchnia korytarz ³azienka....,2.0, drugie piêtro 
275.0,3,53.0,1,Poznañ Winogrady ul. Oœ. Zwyciêstwa 26,Mieszkanie zosta³o SPRZEDANE. Dziêkujemy za du¿e zainteresowanie. MIESZKANIE 53 m2 / POZNAÑ / WINOGRADY / OŒ ZWYCIÊSTWA 26 CENA: 275 000 00z³ trzy pokoje / balkon / komórka lokatorska Kupuj¹cy nie ponosi kosztów poœrednictwa sprzeda¿y! Szukasz...,3.0, trzecie
178.0,1,26.0,2,Poznañ Nowe Miasto ul. Œródka,Polecam do sprzeda¿y kawalerkê w kamienicy w atrakcyjnej lokalizacji na poznañskiej Œródce. Lokal o pow. ok. 26m2 i wysokoœæ 2 8m znajduje siê na 2 piêtrze w kamienicy (bez windy) sk³ada siê z otwartego salonu z aneksem kuchennym ok. 16 5m2 z...,nan,nan
504.0,3,80.27,1,Poznañ Je¿yce ul. Szamotulska,Proponujê do zakupu atrakcyjne przestronne mieszkanie 3 pokojowe o powierzchni blisko 81m2m2 po³o¿one na pierwszym piêtrze bloku z ceg³y z 1948 roku wg projektu ówczesnego naczelnego architekta Poznania p.W³adys³awa Czarneckiego. Budynek...,3.0, trzecie
229.0,2,38.0,11,Poznañ Poznañ-Stare Miasto ul. Os. PrzyjaŸni,LOKALIZACJA Mieszkanie jest po³o¿one w jednej z lepiej skomunikowanych czêœci miasta z centrum (tylko 1 przystanek tramwajem). W okó³ du¿o sklepów market kino przychodnia oraz tereny rekreacyjne jak Park So³acki czy Cytadela. OPIS MIESZKANIA...,2.0, drugie piêtro 
295.0,2,48.0,1,Poznañ £azarz,Poznañ dwupoziomowe o pow.48m2 w³asnoœciowe z kw.Parter-salon z aneksem kuchennym wiatro³ap .Pietro-sypialnia ³azienka klatka schodowa.W sypialni szafa typu komandor czterodzialowa 2czesci lustra 2czesci szyby mleczne.Druga szafa na korytarzu...,2.0, drugie piêtro 
340.0,2,45.0,4,Poznañ Winogrady ul. Pod Lipami,Oferuje do sprzeda¿y przepiêkne s³oneczne mieszkanie znajduj¹ce siê w apartamencie na 4 piêtrze na Winogradach ul .Naramowicka/ Serbska wybudowane w 2009 roku przez firmê Ataner 0 powierzchni 45 m 2 sk³adaj¹ce siê z 2 pokoi niezale¿nych ...,2.0, drugie piêtro 
346.27,2,55.85,4,Poznañ Winogrady ul. Hawelañska Lechicka,0% prowizji od Kupuj¹cego! Polecam na sprzeda¿ mieszkania na nowym osiedlu w Poznaniu. Inwestycja to po³¹czenie ciekawej architektury z funkcjonalnym i przestrzennym wnêtrzem. Mieszkania od 25m2 do 126m2 z ogródkami lub balkonami/tarasami....,2.0, drugie piêtro 
210.0,1,40.7,2,Poznañ Grunwald ul. Grochowska 46,Wystawiam na sprzeda¿ – bezpoœrednio - przestronn¹ kawalerkê o metra¿u 40 7 m2 która mieœci siê na drugim piêtrze czteropiêtrowego bloku przy ulicy Grochowskiej 46/11. Lokalizacja Mieszkanie posiada okna i balkon zwrócone na wschód. Rozpoœciera...,nan,nan
375.0,2,62.0,1,Poznañ Winogrady Pi¹tkowo So³acz Naramowice ul. Czapla,Polecamy na sprzeda¿ 2- pokojowe mieszkanie w bardzo dobrej lokalizacji 10 min do Starego Rynku na WINOGRADACH przy ulicy Czapla. Mieœci siê na I piêtrze niskiego czteropiêtrowego budynku z 1997 r. Zbudowany zosta³ w solidnej technologii z...,2.0, drugie piêtro 
299.0,3,45.0,4,Poznañ Grunwald ul. Bukowska 132,Do sprzeda¿ mieszkanie 3 pokojowe po ca³kowitym remoncie 08-2015r. Idealne do zamieszkania lub jako inwestycja pod wynajem jako ca³oœæ lub na pokoje. Poznañ Grunwald ul. Bukowska 132. Przychód z najmu oko³o 2550z³ miesiêcznie. BLOK i PO£O¯ENIE...,3.0, trzecie
265.0,2,50.0,4,Poznañ Wilda ul. Ch³apowskiego,Polecam na sprzeda¿ atrakcyjne 2-pokojowe mieszkanie na poznañskiej Wildzie. Lokal zajmuje powierzchniê 50 mkw. i po³o¿ony jest na 4. piêtrze niskiego bloku z ceg³y zbudowanego w 1980 roku. Sk³ada siê z 2 przestronnych pokoi jasnej oddzielnej...,2.0, drugie piêtro 
397.0,3,91.0,2,Poznañ Wilda ul. Fabryczna,Polecam do kupna atrakcyjne mieszkanie znajduj¹ce siê w kamienicy na Widzie przy spokojnej ulicy. Mieszkanie usytuowane jest na drugim piêtrze w czteropiêtrowej kamienicy czêœciowo wyremontowanej. Powierzchnia - 91 m2. Trzy niezale¿ne du¿e...,3.0, trzecie
450.0,4,124.0,3,Poznañ Grunwald £azarz ul. Skryta Matejki,Cena do negocjacji! Zapraszam do zapoznania siê z ofert¹ sprzeda¿y mieszkania po³o¿onego na £azarzu przy ul. Skrytej (boczna ulica od Matejki) bardzo blisko Centrum. Kamienica z 1905r . Mieszkanie umeblowane ³adne s³oneczne. Powierzchnia...,nan,nan
279.0,2,45.41,1,Poznañ Nowe Miasto ul. Karpia,Jasne 2 pokojowe mieszkanie od s³onecznej strony. Uk³ad niezale¿ny. Balkon z wejœciem na niego z pokou dziennego. 1 piêtro. Budynek z 2012 roku. Doskona³a lokalizacja- os. Karpia w Naramowicach -piêkne nadwarciañskie tereny spacerowe. Parking na...,2.0, drugie piêtro 
235.0,2,48.8,5,Poznañ Nowe Miasto ul. 2 £adne Pokoje W Mdm !,Zapraszam do zapoznania siê z ofert¹ sprzeda¿y komfortowego mieszkania w Poznaniu! Mieszkanie mieœci siê w limitach finansowych programu Mieszkanie dla M³odych w którym wielkoœæ dop³at wynosi od 26 284z³ do 78 851z³. Zadbane mieszkanie w...,2.0, drugie piêtro 
359.0,3,58.0,1,Poznañ Poznañ-Grunwald ul. Grunwaldzka,Polecam na sprzeda¿ 3-pokojowe mieszkanie o powierzchni 58m2 na ul. Grunwaldzkiej (Grunwald). Lokal po³o¿ony jest na 1 piêtrze w niskim nowym bloku z ceg³y. W klatce schodowej jest tylko 9 mieszkañ (po 3 mieszkania na piêtro). W najbli¿szym...,3.0, trzecie
276.36400000000003,3,48.4,1,Poznañ Nowe Miasto ul. Smolna 13 D,Nieruchomoœci Mieszkania Nieruchomoœci Mieszkania,3.0, trzecie
450.0,3,68.9,1,Poznañ Naramowice ul. B³a¿eja,POLECAM NA SPRZEDA¯ MIESZKANIE O WYSOKIM STANDARDZIE Z OGRÓDKIEM 100 M! Na kameralnym osiedlu wœród niskich domów. OPIS MIESZKANIA: Mieszkanie usytuowane na parterze w niskim kameralnym apartamencie na Naramowicach przy ul. B³a¿eja o...,3.0, trzecie
290.0,2,49.0,1,Poznañ Œródka,Polecamy na sprzeda¿ mieszkanie o powierzchni ok.49 mkw usytuowane na wysokim parterze trzypiêtrowego budynku. Mieszkanie sk³ada siê z dwóch pokoi osobnej du¿ej kuchni ³azienki przedpokoju do mieszkania przynale¿y te¿ piwnica. Kuchnia...,2.0, drugie piêtro 
239.0,2,46.0,1,Poznañ Stare Miasto ul. Os. £okietka,Polecam na sprzeda¿ 2 pokojowe mieszkanie o dobrym standardzie (46m2)z balkonem typu loggia po generalnym remoncie. W³asnoœciowe z ksiêg¹ wieczyst¹. Mieszkanie jest bardzo ciche ciep³e i jasne. Mieszkanie o funkcjonalnym uk³adzie pomieszczeñ....,2.0, drugie piêtro 
333.06,3,54.6,4,Poznañ ul. Umultowska,WIOSENNA PROMOCJA!!! MIESZKANIA W BARDZO ATRAKCYJNYCH CENACH!!! ZAPRASZAMY www.btm.poznan.pl Na sprzeda¿ mieszkanie na Pi¹tkowie przy ul Umultowskiej 23 o pow. 54 6 m2 zlokalizowane na IV piêtrze. Na metra¿ mieszkania sk³adaj¹ siê trzy ustawne...,3.0, trzecie
319.0,2,46.0,1,Poznañ Rataje Nowe Miasto Malta ul. BliŸni¹t,Kupuj¹c z poœrednikiem - kupujesz bezpiecznie z ubezpieczeniem OC od transakcji. Zapraszam do zapoznania siê z ofert¹ sprzeda¿y zadbanego 2-pokojowego mieszkania zlokalizowanego w niskim budynku z ceg³y z 2010 roku przy ul. BliŸni¹t os. Zodiak...,2.0, drugie piêtro 
277.0,2,46.1,3,Poznañ Naramowice Pi¹tkowo Winogrady ul. Sielawy,Kupuj¹c z poœrednikiem - kupujesz bezpiecznie z ubezpieczeniem OC od transakcji. Zapraszam do zapoznania siê z ofert¹ sprzeda¿y przytulnego dwupokojowego mieszkania znajduj¹cego siê przy ul. Sielawy (Naramowice). Osiedle zamkniête monitorowane...,2.0, drugie piêtro 
381.457,4,69.23,1,Poznañ Nowe Miasto ul. Smolna 13 D,Nieruchomoœci Mieszkania Nieruchomoœci Mieszkania,nan,nan
326.43,2,47.0,1,Poznañ Stare Miasto Centrum ul. Strzelecka Pó³wiejska,OFERTA ZWOLNIONA Z PROWIZJI OD KUPUJ¥CEGO! OFERTA 0%! Na sprzeda¿ mieszkanie o powierzchni 46 5 m2 sk³adaj¹ce siê z salonu z aneksem kuchennym sypialni ³azienki korytarza i balkonu. Nowa inwestycja przy ulicy Strzeleckiej w Poznaniu....,2.0, drugie piêtro 
550.0,2,60.0,1,Poznañ Grunwald/£azarz ul. Wojskowa,Przestronne mieszkanie na parterze w bloku mieszkalnym w Poznaniu w dzielnicy Grunwald/£azarz. Jeden pokój z aneksem kuchennym okna wychodz¹ce na wschód zachód; widok na skwer. Standard wykoñczenia: Œciany - g³adŸ gipsowa kamieñ; Pod³ogi -...,2.0, drugie piêtro 
246.0,2,37.0,10,Poznañ Bonin,Polecamy na sprzeda¿ dwupokojowe mieszkanie na 10 piêtrze z piêknym widokiem na panoramê miasta!!! Mieszkanie sk³ada siê z dwóch pokoi kuchni ³azienki. Do nieruchomoœci przynale¿y piwnica i gara¿ ogrzewany. Czynsz 360 z³ + 70 z³ za gara¿....,2.0, drugie piêtro 
225.0,2,42.2,11,Poznañ Grunwald Górczyn ul. Galileusza,Piêkne dwupokojowe mieszkanie na spokojnym osiedlu. G³ówne atuty nieruchomoœci: • bliskoœæ komunikacji miejskiej • cicha i spokojna okolica • w pe³ni wykoñczony lokal Nieruchomoœæ z³o¿ona z: • pokój 15 8 m.kw • pokój 9 m.kw • hall 6 7 m.kw •...,2.0, drugie piêtro 
210.0,2,50.0,2,Poznañ Ogrody Je¿yce ul. Szamotulska,Zapraszam do zapoznania siê z ofert¹ sprzeda¿y przestronnego mieszkania po³o¿onego w pobli¿u ulicy Szamotulskiej w Poznaniu. Atrakcyjne po³o¿enie budynku wœród otaczaj¹cej zieleni zapewnia ciszê i spokój a bliskoœæ przystanków komunikacji...,2.0, drugie piêtro 
235.582,2,38.62,3,Poznañ Winogrady ul. Hawelañska,Nieruchomoœci Mieszkania Nieruchomoœci Mieszkania,2.0, drugie piêtro 
350.0,2,56.6,1,Poznañ Grunwald,| NA SPRZEDA¯ dwupokojowe mieszkanie o powierzchni 68 m2 znajduj¹ce siê na parterze odrestaurowanej kamienicy po³o¿onej przy ul. G³ogowskiej przy Palacza w Poznaniu. Mieszkanie bardzo ciep³e przytulne oraz - co jest wielkim atutem - ciche ...,2.0, drugie piêtro 
143.0,1,18.0,9,Poznañ Je¿yce Winiary Winogrady ul. Turkusowa,KAWALERKA 18 M.KW UL. TURKUSOWA BONIN 149 000 ! DOSKONA£A LOKALIZACJA DO ZAMIESZKANIA I NA WYNAJEM BLISKO UP ! Oferujê na sprzeda¿ kawalerkê o pow.18 m.kw znajduj¹ce siê na 9 piêtrze w bloku przy ul. Turkusowej. Kawalerka sk³ada siê z du¿ego...,nan,nan
340.0,3,65.0,2,Poznañ Winogrady ul. Os. Kosmonautów,Polecam na sprzeda¿ 3 pokojowe mieszkanie znajduj¹ce siê na 2 piêtrze w niskim bloku na poznañskim osiedlu Kosmonautów. Jego powierzchnia to 64 8 m2 w sk³ad której wchodzi: salon z balkonem (ok.25m2); sypialnia (ok.12m2); sypialnia (ok.11m2);...,3.0, trzecie
225.0,2,49.0,1,Poznañ Grunwald £azarz ul. Stablewskiego Potockiej,***KUPUJ BEZPIECZNIE - OFERTA LICENCJONOWANEGO POŒREDNIKA TO GWARANCJA BEZPIECZNEJ TRANSAKCJI*** Zapraszam do zapoznania siê z ofert¹ sprzeda¿y mieszkania po³o¿onego na £azarzu ( Grunwaldzie) przy ulicy Stablewskiego blisko centrum Budynek z...,2.0, drugie piêtro 
230.0,2,50.0,7,Poznañ Rataje Centrum Je¿yce £azarz ul. Piastowskie Os.,Polecam na sprzeda¿ mieszkanie 2 pokojowe na os.Piastowskim usytuowane w Centrum Poznania. Na terenie osiedla znajduje siê szko³a sportowa p³ywalnia si³ownia teren rekreacyjny MOSiR oraz liczne sklepy - Biedronka Chata Polska Lidl Selgros ...,2.0, drugie piêtro 
385.0,2,46.0,3,Poznañ Nowe Miasto ul. Katowicka Nowy Luks. Apartamentowiec,Poznañ okolice Malty ulica Katowicka w najnowszym luksusowym kompleksie apartamentowców ATANERA z 2008roku na sprzeda¿ œliczne zadbane mieszkanie o powierzchni 45 80m2. Usytuowane jest na 3 piêtrze w 5 pietrowym apartamentowcu z wind¹....,2.0, drugie piêtro 
169.0,2,40.0,1,Poznañ Wilda ul. 28 Czerwca 1956r. Kosiñskiego Mdm,Polecam mieszkanie na sprzeda¿ - 40 m2 2 pokoje dobra lokalizacja blisko tramwaju i centrum Poznania! OFERTA W PROGRAMIE MDM! ZADZWOÑ I ZAPYTAJ O SZCZEGÓ£Y DOFINANSOWANIA! *Przyk³adowa dop³ata MDM dla osób nieposiadaj¹cych dzieci wynosi 21...,2.0, drugie piêtro 
456.87199999999996,3,71.7,4,Poznañ Grunwald ul. Kamiennogórska,Mieszkaæ wœród spokojnej zieleni czy daæ siê porwaæ rytmowi miasta? Trudny wybór ale nie musi Ciê dotyczyæ jeœli zamieszkasz na M³odym Grunwaldzie! Poznaj miejsce dziêki któremu skorzystasz z wygód miasta i ciszy Lasku Marceliñskiego! Zrób...,3.0, trzecie
245.0,2,42.9,10,Poznañ Rataje ul. Czecha,Witam. Mam do sprzedania mieszkanie w Poznaniu na Osiedlu Czecha. Mieszkanie jest czêœciowo umeblowane 2 niezale¿ne pokoje kuchnia meble pod zabudowê w korytarzu znajduj¹ siê dwa bardzo pojemne senatory ³azienka 3lata temu po gruntownym...,2.0, drugie piêtro 
355.0,3,79.0,11,Poznañ Nowe Miasto ul. 3 Pokoje S³oneczne Os.Or³a Bia³ego,Zapraszam do zapoznania siê z ofert¹ sprzeda¿y funkcjonalnego mieszkania na osiedlu Or³a Bia³ego w Poznaniu. Mieszkanie idealnie spe³nia funkcjê przytulnego mieszkania dla rodziny. Ustawne pomieszczenia i s³oneczne wnêtrza gwarantuj¹ codzienny...,3.0, trzecie
235.0,2,40.0,1,Poznañ Wilda,WYJ¥TKOWA OFERTA! 2 pokoje cieplik miejski 40m2 wysoki standard dobra lokalizacja Wilda kilka linii tramwajowych i autobusowych . Na sprzeda¿ dwupokojowe mieszkanie po kapitalnym remoncie . Kamienica zadbana klatka schodowa równie¿ po...,2.0, drugie piêtro 
340.0,1,74.0,2,Poznañ Poznañ ul. Sobieskiego,Witam i polecam przestronne mieszkanie 3 pokojowe w wysokim bloku z wind¹ na 2 piêtrze- Pi¹tkowo- Os.Sobieskiego - 3 min. do przystanku tramwajowego pestka jednak blok po³o¿ony z daleka od zgie³ku ulic. Teren wokó³ budynku zadbany przed...,nan,nan
169.0,2,26.0,1,Poznañ Grunwald/£azarz ul. Matejki Jana Matejki,Polecam na sprzeda¿ mieszkanie dwupokojowe typu studio w nowo odrestaurowanej trzykondygnacyjnej kamienicy w budynku oficynowym z pocz¹tku XX wieku po³o¿onej w centrum Poznania. 0% PROWIZJI DLA KUPUJ¥CEGO NA OFERTY DEWELOPERSKIE !!! Prace...,2.0, drugie piêtro 
385.0,4,90.0,1,Poznañ ul. Dêbowa,Inwestycja: lokal mieszkalny 2 poziomy Rodzaj transakcji: sprzeda¿ Lokalizacja: Poznañ Dêbina Powierzchnia: 90 m2 Piêtro: Parter Liczba pokoi: 4 Stan techniczny: dobry Media: pr¹d wodoci¹g miejski kanalizacja miejska internet telefon gaz...,nan,nan
340.0,2,45.0,4,Poznañ Naramowice ul. Naramowicka,Zachêcam do zapoznania siê z ofert¹ sprzeda¿y mieszkania w Poznaniu w piêknej pe³nej zieleni okolicy Naramowic. Nieruchomoœæ sk³ada siê z 2 niezale¿nych pokoi w tym jeden z balkonem kuchni z oknem ³azienki z wc oraz korytarza. Blok...,2.0, drugie piêtro 
